1,frames_0000000001.png,,0.000258864
1000001,frames_0000000002.png,,0.001448782
2000001,frames_0000000003.png,,0.00294446
3000001,frames_0000000004.png,,0.004193454
4000001,frames_0000000005.png,,0.005492098
5000001,frames_0000000006.png,,0.006615964
6000001,frames_0000000007.png,,0.007743282
7000001,frames_0000000008.png,,0.008493686
8000001,frames_0000000009.png,,0.009446971
9000001,frames_0000000010.png,,0.010729353
10000001,frames_0000000011.png,,0.013386279
11000001,frames_0000000012.png,,0.01642519
12000001,frames_0000000013.png,,0.018934733
13000001,frames_0000000014.png,,0.019244453
14000001,frames_0000000015.png,,0.019594365
15000001,frames_0000000016.png,,0.0193511
16000001,frames_0000000017.png,,0.019708911
17000001,frames_0000000018.png,,0.019803813
18000001,frames_0000000019.png,,0.020119631
19000001,frames_0000000020.png,,0.02024651
20000001,frames_0000000021.png,,0.02087586
21000001,frames_0000000022.png,,0.021901912
22000001,frames_0000000023.png,,0.022913956
23000001,frames_0000000024.png,,0.026027484
24000001,frames_0000000025.png,,0.027603854
25000001,frames_0000000026.png,,0.028742182
26000001,frames_0000000027.png,,0.030043996
27000001,frames_0000000028.png,,0.031523341
28000001,frames_0000000029.png,,0.033507788
29000001,frames_0000000030.png,,0.035275928
30000001,frames_0000000031.png,,0.037307464
31000001,frames_0000000032.png,,0.03833257
32000001,frames_0000000033.png,,0.039503464
33000001,frames_0000000034.png,,0.040433521
34000001,frames_0000000035.png,,0.041539798
35000001,frames_0000000036.png,,0.042279729
36000001,frames_0000000037.png,,0.043367447
37000001,frames_0000000038.png,,0.044305009
38000001,frames_0000000039.png,,0.045566203
39000001,frames_0000000040.png,,0.047003132
40000001,frames_0000000041.png,,0.048856084
41000001,frames_0000000042.png,,0.051134005
42000001,frames_0000000043.png,,0.053622135
43000001,frames_0000000044.png,,0.056121086
44000001,frames_0000000045.png,,0.058007959
45000001,frames_0000000046.png,,0.059396707
46000001,frames_0000000047.png,,0.060133415
47000001,frames_0000000048.png,,0.059930115
48000001,frames_0000000049.png,,0.058957431
49000001,frames_0000000050.png,,0.057489432
50000001,frames_0000000051.png,,0.055029544
51000001,frames_0000000052.png,,0.052061847
52000001,frames_0000000053.png,,0.048793152
53000001,frames_0000000054.png,,0.046605929
54000001,frames_0000000055.png,,0.044544147
55000001,frames_0000000056.png,,0.042996312
56000001,frames_0000000057.png,,0.042007058
57000001,frames_0000000058.png,,0.041972541
58000001,frames_0000000059.png,,0.042009697
59000001,frames_0000000060.png,,0.042450938
60000001,frames_0000000061.png,,0.04262778
61000001,frames_0000000062.png,,0.04294466
62000001,frames_0000000063.png,,0.042969854
63000001,frames_0000000064.png,,0.043489269
64000001,frames_0000000065.png,,0.04399463
65000001,frames_0000000066.png,,0.044720815
66000001,frames_0000000067.png,,0.044727314
67000001,frames_0000000068.png,,0.044151374
68000001,frames_0000000069.png,,0.043430814
69000001,frames_0000000070.png,,0.043314286
70000001,frames_0000000071.png,,0.043207608
71000001,frames_0000000072.png,,0.043298005
72000001,frames_0000000073.png,,0.04280456
73000001,frames_0000000074.png,,0.042262349
74000001,frames_0000000075.png,,0.041346509
75000001,frames_0000000076.png,,0.040322714
76000001,frames_0000000077.png,,0.038860353
77000001,frames_0000000078.png,,0.039830055
78000001,frames_0000000079.png,,0.043515113
79000001,frames_0000000080.png,,0.048740937
80000001,frames_0000000081.png,,0.051948717
81000001,frames_0000000082.png,,0.050698871
82000001,frames_0000000083.png,,0.047960742
83000001,frames_0000000084.png,,0.046643989
84000001,frames_0000000085.png,,0.044524261
85000001,frames_0000000086.png,,0.042654882
86000001,frames_0000000087.png,,0.040336142
87000001,frames_0000000088.png,,0.038055571
88000001,frames_0000000089.png,,0.035738333
89000001,frames_0000000090.png,,0.034239361
90000001,frames_0000000091.png,,0.033076758
91000001,frames_0000000092.png,,0.032476046
92000001,frames_0000000093.png,,0.031954127
93000001,frames_0000000094.png,,0.032330637
94000001,frames_0000000095.png,,0.032881897
95000001,frames_0000000096.png,,0.033444127
96000001,frames_0000000097.png,,0.033014161
97000001,frames_0000000098.png,,0.032909996
98000001,frames_0000000099.png,,0.033015751
99000001,frames_0000000100.png,,0.033663997
100000001,frames_0000000101.png,,0.034368277
101000001,frames_0000000102.png,,0.035336971
102000001,frames_0000000103.png,,0.036085618
103000001,frames_0000000104.png,,0.03690473
104000001,frames_0000000105.png,,0.037533159
105000001,frames_0000000106.png,,0.038859072
106000001,frames_0000000107.png,,0.039937081
107000001,frames_0000000108.png,,0.041468962
108000001,frames_0000000109.png,,0.042863216
109000001,frames_0000000110.png,,0.044569887
110000001,frames_0000000111.png,,0.046378082
111000001,frames_0000000112.png,,0.048429424
112000001,frames_0000000113.png,,0.050880653
113000001,frames_0000000114.png,,0.053805642
114000001,frames_0000000115.png,,0.05679197
115000001,frames_0000000116.png,,0.059688813
116000001,frames_0000000117.png,,0.062280181
117000001,frames_0000000118.png,,0.06416934
118000001,frames_0000000119.png,,0.064543084
119000001,frames_0000000120.png,,0.063698032
120000001,frames_0000000121.png,,0.061742134
121000001,frames_0000000122.png,,0.059131713
122000001,frames_0000000123.png,,0.055884846
123000001,frames_0000000124.png,,0.053088984
124000001,frames_0000000125.png,,0.050885982
125000001,frames_0000000126.png,,0.049228787
126000001,frames_0000000127.png,,0.048189381
127000001,frames_0000000128.png,,0.047370411
128000001,frames_0000000129.png,,0.047137728
129000001,frames_0000000130.png,,0.046851004
130000001,frames_0000000131.png,,0.047183101
131000001,frames_0000000132.png,,0.047173825
132000001,frames_0000000133.png,,0.047069113
133000001,frames_0000000134.png,,0.04672808
134000001,frames_0000000135.png,,0.046592867
135000001,frames_0000000136.png,,0.046372765
136000001,frames_0000000137.png,,0.046123597
137000001,frames_0000000138.png,,0.045031855
138000001,frames_0000000139.png,,0.044331641
139000001,frames_0000000140.png,,0.0437442
140000001,frames_0000000141.png,,0.043564794
141000001,frames_0000000142.png,,0.042812749
142000001,frames_0000000143.png,,0.041920665
143000001,frames_0000000144.png,,0.040621566
144000001,frames_0000000145.png,,0.039196723
145000001,frames_0000000146.png,,0.038890047
146000001,frames_0000000147.png,,0.042120088
147000001,frames_0000000148.png,,0.047426195
148000001,frames_0000000149.png,,0.051329223
149000001,frames_0000000150.png,,0.050774005
150000001,frames_0000000151.png,,0.049026175
151000001,frames_0000000152.png,,0.05010243
152000001,frames_0000000153.png,,0.050804982
153000001,frames_0000000154.png,,0.049160799
154000001,frames_0000000155.png,,0.047080996
155000001,frames_0000000156.png,,0.044412474
156000001,frames_0000000157.png,,0.041856505
157000001,frames_0000000158.png,,0.039488363
158000001,frames_0000000159.png,,0.037819306
159000001,frames_0000000160.png,,0.036667827
160000001,frames_0000000161.png,,0.035641628
161000001,frames_0000000162.png,,0.034653215
162000001,frames_0000000163.png,,0.034177018
163000001,frames_0000000164.png,,0.034061616
164000001,frames_0000000165.png,,0.034046608
165000001,frames_0000000166.png,,0.033994065
166000001,frames_0000000167.png,,0.03362079
167000001,frames_0000000168.png,,0.032819947
168000001,frames_0000000169.png,,0.031982556
169000001,frames_0000000170.png,,0.031855243
170000001,frames_0000000171.png,,0.031805574
171000001,frames_0000000172.png,,0.032432846
172000001,frames_0000000173.png,,0.033056959
173000001,frames_0000000174.png,,0.033910498
174000001,frames_0000000175.png,,0.034639604
175000001,frames_0000000176.png,,0.036055511
176000001,frames_0000000177.png,,0.03782852
177000001,frames_0000000178.png,,0.04017584
178000001,frames_0000000179.png,,0.04223241
179000001,frames_0000000180.png,,0.044672281
180000001,frames_0000000181.png,,0.046863264
181000001,frames_0000000182.png,,0.049411282
182000001,frames_0000000183.png,,0.051861591
183000001,frames_0000000184.png,,0.054784148
184000001,frames_0000000185.png,,0.057387377
185000001,frames_0000000186.png,,0.05992228
186000001,frames_0000000187.png,,0.061995593
187000001,frames_0000000188.png,,0.063550016
188000001,frames_0000000189.png,,0.063877577
189000001,frames_0000000190.png,,0.063437108
190000001,frames_0000000191.png,,
191000001,frames_0000000192.png,,
192000001,frames_0000000193.png,,
193000001,frames_0000000194.png,,
194000001,frames_0000000195.png,,
195000001,frames_0000000196.png,,
196000001,frames_0000000197.png,,
197000001,frames_0000000198.png,,
198000001,frames_0000000199.png,,
199000001,frames_0000000200.png,,
200000001,frames_0000000201.png,,
201000001,frames_0000000202.png,,
202000001,frames_0000000203.png,,
203000001,frames_0000000204.png,,
204000001,frames_0000000205.png,,
205000001,frames_0000000206.png,,
206000001,frames_0000000207.png,,
207000001,frames_0000000208.png,,
208000001,frames_0000000209.png,,
209000001,frames_0000000210.png,,
210000001,frames_0000000211.png,,
211000001,frames_0000000212.png,,
212000001,frames_0000000213.png,,
213000001,frames_0000000214.png,,
214000001,frames_0000000215.png,,
215000001,frames_0000000216.png,,
216000001,frames_0000000217.png,,
217000001,frames_0000000218.png,,
218000001,frames_0000000219.png,,
219000001,frames_0000000220.png,,
220000001,frames_0000000221.png,,
221000001,frames_0000000222.png,,
222000001,frames_0000000223.png,,
223000001,frames_0000000224.png,,
224000001,frames_0000000225.png,,
225000001,frames_0000000226.png,,
226000001,frames_0000000227.png,,
227000001,frames_0000000228.png,,
228000001,frames_0000000229.png,,
229000001,frames_0000000230.png,,
230000001,frames_0000000231.png,,
231000001,frames_0000000232.png,,
232000001,frames_0000000233.png,,
233000001,frames_0000000234.png,,
234000001,frames_0000000235.png,,
235000001,frames_0000000236.png,,
236000001,frames_0000000237.png,,
237000001,frames_0000000238.png,,
238000001,frames_0000000239.png,,
239000001,frames_0000000240.png,,
